 [2025-11-15 14:27:52] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 109254.3 | throughput per GPU (TFLOP/s/GPU): 121.6 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.555 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:43:51] iteration      338/30517578 | consumed samples:        21632 | elapsed time per iteration (ms): 33892.9 | throughput per GPU (TFLOP/s/GPU): 392.1 | learning rate: 4.430231E-07 | decoupled learning rate: 1.107558E-06 | global batch size:    64 | lm loss: 8.062917E-03 | loss scale: 1.0 | grad norm: 0.605 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:44:25] iteration      339/30517578 | consumed samples:        21696 | elapsed time per iteration (ms): 34095.1 | throughput per GPU (TFLOP/s/GPU): 389.8 | learning rate: 4.443339E-07 | decoupled learning rate: 1.110835E-06 | global batch size:    64 | lm loss: 1.382827E-02 | loss scale: 1.0 | grad norm: 5.953 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:44:59] iteration      340/30517578 | consumed samples:        21760 | elapsed time per iteration (ms): 34257.2 | throughput per GPU (TFLOP/s/GPU): 387.9 | learning rate: 4.456446E-07 | decoupled learning rate: 1.114111E-06 | global batch size:    64 | lm loss: 8.888333E-03 | loss scale: 1.0 | grad norm: 0.798 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:45:34] iteration      341/30517578 | consumed samples:        21824 | elapsed time per iteration (ms): 34768.4 | throughput per GPU (TFLOP/s/GPU): 382.2 | learning rate: 4.469553E-07 | decoupled learning rate: 1.117388E-06 | global batch size:    64 | lm loss: 7.149755E-03 | loss scale: 1.0 | grad norm: 0.531 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:46:09] iteration      342/30517578 | consumed samples:        21888 | elapsed time per iteration (ms): 34683.3 | throughput per GPU (TFLOP/s/GPU): 383.1 | learning rate: 4.482660E-07 | decoupled learning rate: 1.120665E-06 | global batch size:    64 | lm loss: 8.578713E-03 | loss scale: 1.0 | grad norm: 1.409 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:46:43] iteration      343/30517578 | consumed samples:        21952 | elapsed time per iteration (ms): 34786.9 | throughput per GPU (TFLOP/s/GPU): 382.0 | learning rate: 4.495767E-07 | decoupled learning rate: 1.123942E-06 | global batch size:    64 | lm loss: 7.256499E-03 | loss scale: 1.0 | grad norm: 0.548 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:47:18] iteration      344/30517578 | consumed samples:        22016 | elapsed time per iteration (ms): 34936.1 | throughput per GPU (TFLOP/s/GPU): 380.4 | learning rate: 4.508875E-07 | decoupled learning rate: 1.127219E-06 | global batch size:    64 | lm loss: 7.149702E-03 | loss scale: 1.0 | grad norm: 0.469 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:47:53] iteration      345/30517578 | consumed samples:        22080 | elapsed time per iteration (ms): 34795.6 | throughput per GPU (TFLOP/s/GPU): 381.9 | learning rate: 4.521982E-07 | decoupled learning rate: 1.130495E-06 | global batch size:    64 | lm loss: 1.055530E-02 | loss scale: 1.0 | grad norm: 3.395 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:48:27] iteration      346/30517578 | consumed samples:        22144 | elapsed time per iteration (ms): 33601.4 | throughput per GPU (TFLOP/s/GPU): 395.5 | learning rate: 4.535089E-07 | decoupled learning rate: 1.133772E-06 | global batch size:    64 | lm loss: 8.474098E-03 | loss scale: 1.0 | grad norm: 0.634 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:49:00] iteration      347/30517578 | consumed samples:        22208 | elapsed time per iteration (ms): 33792.3 | throughput per GPU (TFLOP/s/GPU): 393.2 | learning rate: 4.548196E-07 | decoupled learning rate: 1.137049E-06 | global batch size:    64 | lm loss: 7.712127E-03 | loss scale: 1.0 | grad norm: 0.592 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:49:34] iteration      348/30517578 | consumed samples:        22272 | elapsed time per iteration (ms): 33817.2 | throughput per GPU (TFLOP/s/GPU): 393.0 | learning rate: 4.561303E-07 | decoupled learning rate: 1.140326E-06 | global batch size:    64 | lm loss: 6.362235E-03 | loss scale: 1.0 | grad norm: 1.409 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:50:09] iteration      349/30517578 | consumed samples:        22336 | elapsed time per iteration (ms): 34365.5 | throughput per GPU (TFLOP/s/GPU): 386.7 | learning rate: 4.574410E-07 | decoupled learning rate: 1.143603E-06 | global batch size:    64 | lm loss: 7.910595E-03 | loss scale: 1.0 | grad norm: 1.050 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:50:42] iteration      350/30517578 | consumed samples:        22400 | elapsed time per iteration (ms): 33796.5 | throughput per GPU (TFLOP/s/GPU): 393.2 | learning rate: 4.587518E-07 | decoupled learning rate: 1.146879E-06 | global batch size:    64 | lm loss: 8.165177E-03 | loss scale: 1.0 | grad norm: 0.784 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:51:16] iteration      351/30517578 | consumed samples:        22464 | elapsed time per iteration (ms): 33621.6 | throughput per GPU (TFLOP/s/GPU): 395.2 | learning rate: 4.600625E-07 | decoupled learning rate: 1.150156E-06 | global batch size:    64 | lm loss: 7.754330E-03 | loss scale: 1.0 | grad norm: 0.603 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:51:50] iteration      352/30517578 | consumed samples:        22528 | elapsed time per iteration (ms): 34268.7 | throughput per GPU (TFLOP/s/GPU): 387.8 | learning rate: 4.613732E-07 | decoupled learning rate: 1.153433E-06 | global batch size:    64 | lm loss: 9.707225E-03 | loss scale: 1.0 | grad norm: 3.899 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:52:24] iteration      353/30517578 | consumed samples:        22592 | elapsed time per iteration (ms): 34015.5 | throughput per GPU (TFLOP/s/GPU): 390.7 | learning rate: 4.626839E-07 | decoupled learning rate: 1.156710E-06 | global batch size:    64 | lm loss: 7.860476E-03 | loss scale: 1.0 | grad norm: 0.629 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:52:59] iteration      354/30517578 | consumed samples:        22656 | elapsed time per iteration (ms): 34778.3 | throughput per GPU (TFLOP/s/GPU): 382.1 | learning rate: 4.639946E-07 | decoupled learning rate: 1.159987E-06 | global batch size:    64 | lm loss: 7.268871E-03 | loss scale: 1.0 | grad norm: 0.619 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:53:34] iteration      355/30517578 | consumed samples:        22720 | elapsed time per iteration (ms): 34493.8 | throughput per GPU (TFLOP/s/GPU): 385.2 | learning rate: 4.653054E-07 | decoupled learning rate: 1.163263E-06 | global batch size:    64 | lm loss: 6.579866E-03 | loss scale: 1.0 | grad norm: 0.573 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:54:09] iteration      356/30517578 | consumed samples:        22784 | elapsed time per iteration (ms): 35240.4 | throughput per GPU (TFLOP/s/GPU): 377.1 | learning rate: 4.666161E-07 | decoupled learning rate: 1.166540E-06 | global batch size:    64 | lm loss: 6.232418E-03 | loss scale: 1.0 | grad norm: 0.385 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:54:43] iteration      357/30517578 | consumed samples:        22848 | elapsed time per iteration (ms): 33865.6 | throughput per GPU (TFLOP/s/GPU): 392.4 | learning rate: 4.679268E-07 | decoupled learning rate: 1.169817E-06 | global batch size:    64 | lm loss: 6.342554E-03 | loss scale: 1.0 | grad norm: 0.357 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:55:17] iteration      358/30517578 | consumed samples:        22912 | elapsed time per iteration (ms): 34021.4 | throughput per GPU (TFLOP/s/GPU): 390.6 | learning rate: 4.692375E-07 | decoupled learning rate: 1.173094E-06 | global batch size:    64 | lm loss: 7.298288E-03 | loss scale: 1.0 | grad norm: 1.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:55:50] iteration      359/30517578 | consumed samples:        22976 | elapsed time per iteration (ms): 33013.2 | throughput per GPU (TFLOP/s/GPU): 402.5 | learning rate: 4.705482E-07 | decoupled learning rate: 1.176371E-06 | global batch size:    64 | lm loss: 7.315447E-03 | loss scale: 1.0 | grad norm: 0.602 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:56:24] iteration      360/30517578 | consumed samples:        23040 | elapsed time per iteration (ms): 33914.5 | throughput per GPU (TFLOP/s/GPU): 391.8 | learning rate: 4.718590E-07 | decoupled learning rate: 1.179647E-06 | global batch size:    64 | lm loss: 7.411256E-03 | loss scale: 1.0 | grad norm: 0.508 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:56:58] iteration      361/30517578 | consumed samples:        23104 | elapsed time per iteration (ms): 34506.0 | throughput per GPU (TFLOP/s/GPU): 385.1 | learning rate: 4.731697E-07 | decoupled learning rate: 1.182924E-06 | global batch size:    64 | lm loss: 1.271158E-02 | loss scale: 1.0 | grad norm: 4.969 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:57:32] iteration      362/30517578 | consumed samples:        23168 | elapsed time per iteration (ms): 34255.3 | throughput per GPU (TFLOP/s/GPU): 387.9 | learning rate: 4.744804E-07 | decoupled learning rate: 1.186201E-06 | global batch size:    64 | lm loss: 7.981822E-03 | loss scale: 1.0 | grad norm: 0.638 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:58:07] iteration      363/30517578 | consumed samples:        23232 | elapsed time per iteration (ms): 34211.6 | throughput per GPU (TFLOP/s/GPU): 388.4 | learning rate: 4.757911E-07 | decoupled learning rate: 1.189478E-06 | global batch size:    64 | lm loss: 7.570749E-03 | loss scale: 1.0 | grad norm: 0.487 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:58:41] iteration      364/30517578 | consumed samples:        23296 | elapsed time per iteration (ms): 34393.1 | throughput per GPU (TFLOP/s/GPU): 386.4 | learning rate: 4.771018E-07 | decoupled learning rate: 1.192755E-06 | global batch size:    64 | lm loss: 6.558900E-03 | loss scale: 1.0 | grad norm: 0.490 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:59:16] iteration      365/30517578 | consumed samples:        23360 | elapsed time per iteration (ms): 34700.5 | throughput per GPU (TFLOP/s/GPU): 382.9 | learning rate: 4.784126E-07 | decoupled learning rate: 1.196031E-06 | global batch size:    64 | lm loss: 7.099013E-03 | loss scale: 1.0 | grad norm: 0.920 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:59:50] iteration      366/30517578 | consumed samples:        23424 | elapsed time per iteration (ms): 34726.1 | throughput per GPU (TFLOP/s/GPU): 382.7 | learning rate: 4.797233E-07 | decoupled learning rate: 1.199308E-06 | global batch size:    64 | lm loss: 8.148828E-03 | loss scale: 1.0 | grad norm: 0.612 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:00:24] iteration      367/30517578 | consumed samples:        23488 | elapsed time per iteration (ms): 33722.2 | throughput per GPU (TFLOP/s/GPU): 394.1 | learning rate: 4.810340E-07 | decoupled learning rate: 1.202585E-06 | global batch size:    64 | lm loss: 9.219617E-03 | loss scale: 1.0 | grad norm: 0.726 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:00:58] iteration      368/30517578 | consumed samples:        23552 | elapsed time per iteration (ms): 34177.7 | throughput per GPU (TFLOP/s/GPU): 388.8 | learning rate: 4.823447E-07 | decoupled learning rate: 1.205862E-06 | global batch size:    64 | lm loss: 7.794924E-03 | loss scale: 1.0 | grad norm: 0.733 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:01:32] iteration      369/30517578 | consumed samples:        23616 | elapsed time per iteration (ms): 33601.0 | throughput per GPU (TFLOP/s/GPU): 395.5 | learning rate: 4.836554E-07 | decoupled learning rate: 1.209139E-06 | global batch size:    64 | lm loss: 6.344021E-03 | loss scale: 1.0 | grad norm: 0.551 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:02:05] iteration      370/30517578 | consumed samples:        23680 | elapsed time per iteration (ms): 33442.0 | throughput per GPU (TFLOP/s/GPU): 397.4 | learning rate: 4.849662E-07 | decoupled learning rate: 1.212415E-06 | global batch size:    64 | lm loss: 6.568446E-03 | loss scale: 1.0 | grad norm: 0.683 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:02:39] iteration      371/30517578 | consumed samples:        23744 | elapsed time per iteration (ms): 33408.1 | throughput per GPU (TFLOP/s/GPU): 397.8 | learning rate: 4.862769E-07 | decoupled learning rate: 1.215692E-06 | global batch size:    64 | lm loss: 7.337540E-03 | loss scale: 1.0 | grad norm: 0.595 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:03:13] iteration      372/30517578 | consumed samples:        23808 | elapsed time per iteration (ms): 33712.3 | throughput per GPU (TFLOP/s/GPU): 394.2 | learning rate: 4.875876E-07 | decoupled learning rate: 1.218969E-06 | global batch size:    64 | lm loss: 5.992739E-03 | loss scale: 1.0 | grad norm: 0.394 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:03:47] iteration      373/30517578 | consumed samples:        23872 | elapsed time per iteration (ms): 34347.4 | throughput per GPU (TFLOP/s/GPU): 386.9 | learning rate: 4.888983E-07 | decoupled learning rate: 1.222246E-06 | global batch size:    64 | lm loss: 6.621721E-03 | loss scale: 1.0 | grad norm: 1.057 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:04:21] iteration      374/30517578 | consumed samples:        23936 | elapsed time per iteration (ms): 34470.7 | throughput per GPU (TFLOP/s/GPU): 385.5 | learning rate: 4.902090E-07 | decoupled learning rate: 1.225523E-06 | global batch size:    64 | lm loss: 7.553957E-03 | loss scale: 1.0 | grad norm: 0.543 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:04:56] iteration      375/30517578 | consumed samples:        24000 | elapsed time per iteration (ms): 34818.3 | throughput per GPU (TFLOP/s/GPU): 381.7 | learning rate: 4.915198E-07 | decoupled learning rate: 1.228799E-06 | global batch size:    64 | lm loss: 8.127466E-03 | loss scale: 1.0 | grad norm: 0.519 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:05:31] iteration      376/30517578 | consumed samples:        24064 | elapsed time per iteration (ms): 34624.9 | throughput per GPU (TFLOP/s/GPU): 383.8 | learning rate: 4.928305E-07 | decoupled learning rate: 1.232076E-06 | global batch size:    64 | lm loss: 8.971665E-03 | loss scale: 1.0 | grad norm: 2.401 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:06:06] iteration      377/30517578 | consumed samples:        24128 | elapsed time per iteration (ms): 35021.6 | throughput per GPU (TFLOP/s/GPU): 379.4 | learning rate: 4.941412E-07 | decoupled learning rate: 1.235353E-06 | global batch size:    64 | lm loss: 8.131064E-03 | loss scale: 1.0 | grad norm: 0.586 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:06:42] iteration      378/30517578 | consumed samples:        24192 | elapsed time per iteration (ms): 36209.8 | throughput per GPU (TFLOP/s/GPU): 367.0 | learning rate: 4.954519E-07 | decoupled learning rate: 1.238630E-06 | global batch size:    64 | lm loss: 6.261578E-03 | loss scale: 1.0 | grad norm: 0.392 | number of skipped iterations:   0 | number of nan iterations:   0 |
