 [2025-11-16 17:42:20] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 111053.3 | throughput per GPU (TFLOP/s/GPU): 119.7 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.507 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:08:40] iteration      350/30517578 | consumed samples:        22400 | elapsed time per iteration (ms): 35658.6 | throughput per GPU (TFLOP/s/GPU): 372.7 | learning rate: 4.587518E-07 | decoupled learning rate: 1.146879E-06 | global batch size:    64 | lm loss: 7.281102E-03 | loss scale: 1.0 | grad norm: 0.527 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:09:16] iteration      351/30517578 | consumed samples:        22464 | elapsed time per iteration (ms): 36025.5 | throughput per GPU (TFLOP/s/GPU): 368.9 | learning rate: 4.600625E-07 | decoupled learning rate: 1.150156E-06 | global batch size:    64 | lm loss: 7.677579E-03 | loss scale: 1.0 | grad norm: 0.612 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:09:52] iteration      352/30517578 | consumed samples:        22528 | elapsed time per iteration (ms): 36092.9 | throughput per GPU (TFLOP/s/GPU): 368.2 | learning rate: 4.613732E-07 | decoupled learning rate: 1.153433E-06 | global batch size:    64 | lm loss: 6.622183E-03 | loss scale: 1.0 | grad norm: 1.037 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:10:29] iteration      353/30517578 | consumed samples:        22592 | elapsed time per iteration (ms): 36474.6 | throughput per GPU (TFLOP/s/GPU): 364.3 | learning rate: 4.626839E-07 | decoupled learning rate: 1.156710E-06 | global batch size:    64 | lm loss: 7.740486E-03 | loss scale: 1.0 | grad norm: 0.569 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:11:05] iteration      354/30517578 | consumed samples:        22656 | elapsed time per iteration (ms): 35529.6 | throughput per GPU (TFLOP/s/GPU): 374.0 | learning rate: 4.639946E-07 | decoupled learning rate: 1.159987E-06 | global batch size:    64 | lm loss: 7.024107E-03 | loss scale: 1.0 | grad norm: 0.453 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:11:40] iteration      355/30517578 | consumed samples:        22720 | elapsed time per iteration (ms): 35003.2 | throughput per GPU (TFLOP/s/GPU): 379.6 | learning rate: 4.653054E-07 | decoupled learning rate: 1.163263E-06 | global batch size:    64 | lm loss: 6.887511E-03 | loss scale: 1.0 | grad norm: 0.862 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:12:15] iteration      356/30517578 | consumed samples:        22784 | elapsed time per iteration (ms): 35044.2 | throughput per GPU (TFLOP/s/GPU): 379.2 | learning rate: 4.666161E-07 | decoupled learning rate: 1.166540E-06 | global batch size:    64 | lm loss: 6.711456E-03 | loss scale: 1.0 | grad norm: 0.534 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:12:49] iteration      357/30517578 | consumed samples:        22848 | elapsed time per iteration (ms): 34468.8 | throughput per GPU (TFLOP/s/GPU): 385.5 | learning rate: 4.679268E-07 | decoupled learning rate: 1.169817E-06 | global batch size:    64 | lm loss: 6.722903E-03 | loss scale: 1.0 | grad norm: 0.517 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:13:23] iteration      358/30517578 | consumed samples:        22912 | elapsed time per iteration (ms): 34461.1 | throughput per GPU (TFLOP/s/GPU): 385.6 | learning rate: 4.692375E-07 | decoupled learning rate: 1.173094E-06 | global batch size:    64 | lm loss: 1.122932E-02 | loss scale: 1.0 | grad norm: 4.551 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:13:58] iteration      359/30517578 | consumed samples:        22976 | elapsed time per iteration (ms): 34106.3 | throughput per GPU (TFLOP/s/GPU): 389.6 | learning rate: 4.705482E-07 | decoupled learning rate: 1.176371E-06 | global batch size:    64 | lm loss: 7.056214E-03 | loss scale: 1.0 | grad norm: 0.513 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:14:34] iteration      360/30517578 | consumed samples:        23040 | elapsed time per iteration (ms): 35971.4 | throughput per GPU (TFLOP/s/GPU): 369.4 | learning rate: 4.718590E-07 | decoupled learning rate: 1.179647E-06 | global batch size:    64 | lm loss: 8.539380E-03 | loss scale: 1.0 | grad norm: 0.740 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:15:10] iteration      361/30517578 | consumed samples:        23104 | elapsed time per iteration (ms): 36239.9 | throughput per GPU (TFLOP/s/GPU): 366.7 | learning rate: 4.731697E-07 | decoupled learning rate: 1.182924E-06 | global batch size:    64 | lm loss: 7.532092E-03 | loss scale: 1.0 | grad norm: 0.658 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:15:46] iteration      362/30517578 | consumed samples:        23168 | elapsed time per iteration (ms): 35963.7 | throughput per GPU (TFLOP/s/GPU): 369.5 | learning rate: 4.744804E-07 | decoupled learning rate: 1.186201E-06 | global batch size:    64 | lm loss: 6.868473E-03 | loss scale: 1.0 | grad norm: 0.452 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:16:21] iteration      363/30517578 | consumed samples:        23232 | elapsed time per iteration (ms): 35608.6 | throughput per GPU (TFLOP/s/GPU): 373.2 | learning rate: 4.757911E-07 | decoupled learning rate: 1.189478E-06 | global batch size:    64 | lm loss: 7.124085E-03 | loss scale: 1.0 | grad norm: 0.603 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:16:57] iteration      364/30517578 | consumed samples:        23296 | elapsed time per iteration (ms): 35958.5 | throughput per GPU (TFLOP/s/GPU): 369.6 | learning rate: 4.771018E-07 | decoupled learning rate: 1.192755E-06 | global batch size:    64 | lm loss: 8.498306E-03 | loss scale: 1.0 | grad norm: 2.815 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:17:33] iteration      365/30517578 | consumed samples:        23360 | elapsed time per iteration (ms): 35565.8 | throughput per GPU (TFLOP/s/GPU): 373.6 | learning rate: 4.784126E-07 | decoupled learning rate: 1.196031E-06 | global batch size:    64 | lm loss: 8.794110E-03 | loss scale: 1.0 | grad norm: 0.680 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:18:08] iteration      366/30517578 | consumed samples:        23424 | elapsed time per iteration (ms): 35326.4 | throughput per GPU (TFLOP/s/GPU): 376.2 | learning rate: 4.797233E-07 | decoupled learning rate: 1.199308E-06 | global batch size:    64 | lm loss: 7.516128E-03 | loss scale: 1.0 | grad norm: 0.465 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:18:43] iteration      367/30517578 | consumed samples:        23488 | elapsed time per iteration (ms): 34750.2 | throughput per GPU (TFLOP/s/GPU): 382.4 | learning rate: 4.810340E-07 | decoupled learning rate: 1.202585E-06 | global batch size:    64 | lm loss: 8.793841E-03 | loss scale: 1.0 | grad norm: 1.173 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:19:18] iteration      368/30517578 | consumed samples:        23552 | elapsed time per iteration (ms): 35521.1 | throughput per GPU (TFLOP/s/GPU): 374.1 | learning rate: 4.823447E-07 | decoupled learning rate: 1.205862E-06 | global batch size:    64 | lm loss: 6.918948E-03 | loss scale: 1.0 | grad norm: 0.623 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:19:55] iteration      369/30517578 | consumed samples:        23616 | elapsed time per iteration (ms): 36547.3 | throughput per GPU (TFLOP/s/GPU): 363.6 | learning rate: 4.836554E-07 | decoupled learning rate: 1.209139E-06 | global batch size:    64 | lm loss: 6.444556E-03 | loss scale: 1.0 | grad norm: 0.461 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:20:31] iteration      370/30517578 | consumed samples:        23680 | elapsed time per iteration (ms): 36102.3 | throughput per GPU (TFLOP/s/GPU): 368.1 | learning rate: 4.849662E-07 | decoupled learning rate: 1.212415E-06 | global batch size:    64 | lm loss: 5.503664E-03 | loss scale: 1.0 | grad norm: 0.311 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:21:06] iteration      371/30517578 | consumed samples:        23744 | elapsed time per iteration (ms): 34905.9 | throughput per GPU (TFLOP/s/GPU): 380.7 | learning rate: 4.862769E-07 | decoupled learning rate: 1.215692E-06 | global batch size:    64 | lm loss: 7.025436E-03 | loss scale: 1.0 | grad norm: 0.505 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:21:41] iteration      372/30517578 | consumed samples:        23808 | elapsed time per iteration (ms): 34851.8 | throughput per GPU (TFLOP/s/GPU): 381.3 | learning rate: 4.875876E-07 | decoupled learning rate: 1.218969E-06 | global batch size:    64 | lm loss: 6.145501E-03 | loss scale: 1.0 | grad norm: 0.475 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:22:16] iteration      373/30517578 | consumed samples:        23872 | elapsed time per iteration (ms): 34778.3 | throughput per GPU (TFLOP/s/GPU): 382.1 | learning rate: 4.888983E-07 | decoupled learning rate: 1.222246E-06 | global batch size:    64 | lm loss: 6.738877E-03 | loss scale: 1.0 | grad norm: 1.429 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:22:51] iteration      374/30517578 | consumed samples:        23936 | elapsed time per iteration (ms): 35081.8 | throughput per GPU (TFLOP/s/GPU): 378.8 | learning rate: 4.902090E-07 | decoupled learning rate: 1.225523E-06 | global batch size:    64 | lm loss: 7.472562E-03 | loss scale: 1.0 | grad norm: 0.536 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:23:25] iteration      375/30517578 | consumed samples:        24000 | elapsed time per iteration (ms): 33956.5 | throughput per GPU (TFLOP/s/GPU): 391.3 | learning rate: 4.915198E-07 | decoupled learning rate: 1.228799E-06 | global batch size:    64 | lm loss: 8.063049E-03 | loss scale: 1.0 | grad norm: 0.485 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:23:58] iteration      376/30517578 | consumed samples:        24064 | elapsed time per iteration (ms): 33742.9 | throughput per GPU (TFLOP/s/GPU): 393.8 | learning rate: 4.928305E-07 | decoupled learning rate: 1.232076E-06 | global batch size:    64 | lm loss: 8.401837E-03 | loss scale: 1.0 | grad norm: 1.791 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:24:32] iteration      377/30517578 | consumed samples:        24128 | elapsed time per iteration (ms): 33637.4 | throughput per GPU (TFLOP/s/GPU): 395.1 | learning rate: 4.941412E-07 | decoupled learning rate: 1.235353E-06 | global batch size:    64 | lm loss: 7.764674E-03 | loss scale: 1.0 | grad norm: 0.558 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:25:06] iteration      378/30517578 | consumed samples:        24192 | elapsed time per iteration (ms): 33928.3 | throughput per GPU (TFLOP/s/GPU): 391.7 | learning rate: 4.954519E-07 | decoupled learning rate: 1.238630E-06 | global batch size:    64 | lm loss: 6.411518E-03 | loss scale: 1.0 | grad norm: 0.465 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:25:39] iteration      379/30517578 | consumed samples:        24256 | elapsed time per iteration (ms): 33428.0 | throughput per GPU (TFLOP/s/GPU): 397.5 | learning rate: 4.967627E-07 | decoupled learning rate: 1.241907E-06 | global batch size:    64 | lm loss: 7.976191E-03 | loss scale: 1.0 | grad norm: 1.484 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:26:13] iteration      380/30517578 | consumed samples:        24320 | elapsed time per iteration (ms): 33295.1 | throughput per GPU (TFLOP/s/GPU): 399.1 | learning rate: 4.980733E-07 | decoupled learning rate: 1.245183E-06 | global batch size:    64 | lm loss: 9.543481E-03 | loss scale: 1.0 | grad norm: 0.784 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:26:46] iteration      381/30517578 | consumed samples:        24384 | elapsed time per iteration (ms): 33468.6 | throughput per GPU (TFLOP/s/GPU): 397.0 | learning rate: 4.993840E-07 | decoupled learning rate: 1.248460E-06 | global batch size:    64 | lm loss: 7.699013E-03 | loss scale: 1.0 | grad norm: 0.456 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:27:19] iteration      382/30517578 | consumed samples:        24448 | elapsed time per iteration (ms): 33195.5 | throughput per GPU (TFLOP/s/GPU): 400.3 | learning rate: 5.006948E-07 | decoupled learning rate: 1.251737E-06 | global batch size:    64 | lm loss: 6.849032E-03 | loss scale: 1.0 | grad norm: 1.039 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:27:53] iteration      383/30517578 | consumed samples:        24512 | elapsed time per iteration (ms): 33083.1 | throughput per GPU (TFLOP/s/GPU): 401.7 | learning rate: 5.020055E-07 | decoupled learning rate: 1.255014E-06 | global batch size:    64 | lm loss: 7.054699E-03 | loss scale: 1.0 | grad norm: 0.551 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:28:26] iteration      384/30517578 | consumed samples:        24576 | elapsed time per iteration (ms): 33104.5 | throughput per GPU (TFLOP/s/GPU): 401.4 | learning rate: 5.033162E-07 | decoupled learning rate: 1.258291E-06 | global batch size:    64 | lm loss: 5.746921E-03 | loss scale: 1.0 | grad norm: 0.427 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:28:59] iteration      385/30517578 | consumed samples:        24640 | elapsed time per iteration (ms): 33404.1 | throughput per GPU (TFLOP/s/GPU): 397.8 | learning rate: 5.046269E-07 | decoupled learning rate: 1.261567E-06 | global batch size:    64 | lm loss: 6.452978E-03 | loss scale: 1.0 | grad norm: 0.902 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:29:33] iteration      386/30517578 | consumed samples:        24704 | elapsed time per iteration (ms): 33886.1 | throughput per GPU (TFLOP/s/GPU): 392.2 | learning rate: 5.059376E-07 | decoupled learning rate: 1.264844E-06 | global batch size:    64 | lm loss: 8.967156E-03 | loss scale: 1.0 | grad norm: 0.653 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:30:08] iteration      387/30517578 | consumed samples:        24768 | elapsed time per iteration (ms): 35310.7 | throughput per GPU (TFLOP/s/GPU): 376.3 | learning rate: 5.072484E-07 | decoupled learning rate: 1.268121E-06 | global batch size:    64 | lm loss: 7.604184E-03 | loss scale: 1.0 | grad norm: 0.500 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:30:43] iteration      388/30517578 | consumed samples:        24832 | elapsed time per iteration (ms): 35153.0 | throughput per GPU (TFLOP/s/GPU): 378.0 | learning rate: 5.085591E-07 | decoupled learning rate: 1.271398E-06 | global batch size:    64 | lm loss: 7.398233E-03 | loss scale: 1.0 | grad norm: 1.663 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:31:18] iteration      389/30517578 | consumed samples:        24896 | elapsed time per iteration (ms): 34562.9 | throughput per GPU (TFLOP/s/GPU): 384.5 | learning rate: 5.098698E-07 | decoupled learning rate: 1.274675E-06 | global batch size:    64 | lm loss: 7.521245E-03 | loss scale: 1.0 | grad norm: 0.769 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 21:31:53] iteration      390/30517578 | consumed samples:        24960 | elapsed time per iteration (ms): 35165.5 | throughput per GPU (TFLOP/s/GPU): 377.9 | learning rate: 5.111805E-07 | decoupled learning rate: 1.277951E-06 | global batch size:    64 | lm loss: 6.940873E-03 | loss scale: 1.0 | grad norm: 0.531 | number of skipped iterations:   0 | number of nan iterations:   0 |
